link,title,genre
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Osterferien-Viele-Staus,osterferienverkehr100.html",osterferien-viele-stausosterferienverkehr100,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Hamburg-muss-viel-Impfstoff-wegwerfen,impfstoff400.html",hamburg-muss-viel-impfstoff-wegwerfenimpfstoff400,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13042022,nils2908.html",mehr-nachrichten-vom-13042022nils2908,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Toter-bei-Feuer-in-Hamburg,feuer5374.html",toter-bei-feuer-in-hamburgfeuer5374,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12042022,nils2906.html",mehr-nachrichten-vom-12042022nils2906,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Erstes-Kreuzfahrtschiff-in-Rostock,rostock1590.html",erstes-kreuzfahrtschiff-in-rostockrostock1590,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-11042022,nils2904.html",mehr-nachrichten-vom-11042022nils2904,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Schwerer-Unfall-mit-Lkw,unfall16698.html",schwerer-unfall-mit-lkwunfall16698,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Keine-Impfpflicht-in-Deutschland,impfpflicht306.html",keine-impfpflicht-in-deutschlandimpfpflicht306,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Quarantaene-Pflicht-bleibt,quarantaenepflicht100.html",quarantaene-pflicht-bleibtquarantaenepflicht100,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-06042022,nils2902.html",mehr-nachrichten-vom-06042022nils2902,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Politiker-lockern-Quarantaene-Regeln,quarantaene282.html",politiker-lockern-quarantaene-regelnquarantaene282,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-05042022,nils2900.html",mehr-nachrichten-vom-05042022nils2900,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Corona-Regeln-gelockert,maskenpflicht722.html",corona-regeln-gelockertmaskenpflicht722,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-04042022,nils2898.html",mehr-nachrichten-vom-04042022nils2898,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Fluechtlinge-aus-der-Ukraine-in-der-Elbphilharmonie,elbphilharmonie2920.html",fluechtlinge-aus-der-ukraine-in-der-elbphilharmonieelbphilharmonie2920,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Umfrage-vor-Wahl-in-Schleswig-Holstein,umfrage1290.html",umfrage-vor-wahl-in-schleswig-holsteinumfrage1290,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-31032022,nils2896.html",mehr-nachrichten-vom-31032022nils2896,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Heim-fuer-Kinder-aus-der-Ukraine,kinderheim168.html",heim-fuer-kinder-aus-der-ukrainekinderheim168,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-30032022,nils2894.html",mehr-nachrichten-vom-30032022nils2894,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Streiks-an-Kindergaerten,streik2352.html",streiks-an-kindergaertenstreik2352,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-29032022,nils2892.html",mehr-nachrichten-vom-29032022nils2892,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Krankenhaeuser-behandeln-ukrainische-Fluechtlinge,fluechtlinge7104.html",krankenhaeuser-behandeln-ukrainische-fluechtlingefluechtlinge7104,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-28032022,nils2890.html",mehr-nachrichten-vom-28032022nils2890,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Demonstrationen-fuer-Klimaschutz,demonstrationen154.html",demonstrationen-fuer-klimaschutzdemonstrationen154,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-25032022,nils2888.html",mehr-nachrichten-vom-25032022nils2888,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-als-300000-neue-Corona-Faelle,corona10404.html",mehr-als-300000-neue-corona-faellecorona10404,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-24032022,nils2886.html",mehr-nachrichten-vom-24032022nils2886,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Corona-Virus-Krankenhaeuser-haben-Probleme,krankenhaeuser212.html",corona-virus-krankenhaeuser-haben-problemekrankenhaeuser212,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23032022,nils2884.html",mehr-nachrichten-vom-23032022nils2884,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Wieder-Streiks-an-Flughaefen,streiks114.html",wieder-streiks-an-flughaefenstreiks114,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Corona-Regeln-in-Deutschland-gelockert,coronaregeln408.html",corona-regeln-in-deutschland-gelockertcoronaregeln408,news
